,ratings,comments
4428,9,
4429,2,말장난으로 억지 웃음 만들어놓은 영화 보다가 졸았다. 절대 극장에서 볼 수준의 영화는 아니라고 봄 명절때 나오면 집에서 볼 수 있는 영화
4430,9,2시간 아무 생각없이 킥킥거리고 싶을 때 강추~
4431,7,말도 안되는 이야기 이지만 영화니깐~ㅋㅋ 웃겼음 
4432,9,"진심으로 재밌게 봤어요. 특히 마지막 부분이 완전 유쾌,통쾌!! 남편이랑 간만에 재밌게 본 영화입니다. 10점만점 하면 안믿을까봐 9점!"
4433,10,재미있게 봤습니다. ㅎㅎㅎ
4434,8,재미.재미. 웃음 빵!!!! 
4435,7,지루했음 자연스런 웃음이 아닌 쥐어 짜낸듯한 웃음 요즘 개망나니 짓 하는 자한당보다 덜 웃겼음
4436,10,
4437,10,오랫만에 웃을일 있어 참 좋았습니다 
4438,3,
4439,1,진짜 이게 왜 재밌다는건지 이해안감
4440,9,확실한 재미가 있었다
4441,10,
4442,10,
4443,10,안봤다
4444,10,최고예요~~!!♡
4445,10,웃음으로는 10점 만점 교훈?감동? 다접어 두고  코미디영화를 즐기시길^^ 처음부터 끝까지 영화관에서 모두가 큰소리로 웃었답니다.
4446,3,배우 이병헌인줄 알았다
4447,9,코메디영화. 논리와 현실성을 대입하지 말고 그냥 웃을수 있는 영화. 논리와 현실성을 따진다해도 내안의 그놈 보다야 나아보이는데... 
4448,9,
4449,1,
4450,8,류승룡부인이 퇴직금날린줄 모르고 괜찮타 할때  류승룡 오열씬 대박..ㅋㅋ 류승룡 최고의 눈물씬....
4451,10,그냥 웃자 ㅋㅋㅋㅋㅋ
4452,10,사전정보 전혀없이 본 영화 2시간 내내 배아프게 웃은 기억밖에 없어요... 스토리 진지함 이런거 생각없이 배아프게 웃으시고 싶으면 꼭 보세요~ 50대 남편도 재밌다고 빵빵 터졌어요..ㅎㅎ
4453,5,"영화에서 진짜 웃긴건 반, 나머지반은 너무 유치해서 오그라들어요ㅠㅠ 한번보면 충분... 개인적으로 내안의 그놈이 훨재밌었네용"
4454,9,오늘 보고 왔습니다. 어설픈 감정이입 없고 진짜 빵 터지다가 왔습니다.....ㅋ 류승룡배우는 역시 이런류의 연기가 갑이네요....ㅋ
4455,10,재밌었습니다ㅎㅎ
4456,10,진짜 재밌어요 천만 넘기세요 연기 짱이고 빵빵 터져요
4457,10,와아
4458,8,"몰르겠고,   졸라 웃긴다.   웃긴다. 진짜 시비"
4459,4,40대 아재 아주매 부부는 별 감흥없었음. 특별히 재미이다고 느끼진 못했습니다.
4460,10,빅잼
4461,10,이제껏 본 코미디 한국영화 최고봉!!! 2시간동안 계속 웃었어요. 흥해라~~~
4462,10,개 웃김
4463,10,기대 안했는데 계속 박장대소하며 봤어요 온 가족이 봤는데 모두들 재미있어 했네요
4464,10,재미있었어요. 대박나라^^ ㅎㅎㅎㅎ 
4465,10,
4466,10,재미짐... 
4467,10,다들 연기를 너무 잘했다. 이하늬 다시 봤고 신하균 역쉬! 너무 귀여웠다!
4468,8,
4469,10,잼나요^^
4470,10,영화보는내내 빵빵 터졌다.. 심지어 눈물빠지게 웃기까지..
4471,10,바람바람바람도 재미있었지만 이 영화는 정말 처음부터 끝까지 웃다가 나옴!!!!! 정말 재미있는 영화!!!!
4472,10,첨부터 끝까지 너무 재밌었음 
4473,1,대체 뭐가 재밌다는겨...
4474,6,하도 웃기고 재밌대서 봤는데 내 유머코드랑 안맞는건지 전혀 안웃겼어요ㅠ 그나마 신하균나올때랑 마지막이 볼만했어요 류승룡이 난 안죽어~난안죽어할때가
4475,10,두시간내내 웃고 지금 닭사러 왔음 ㅎㅎㅎ
4476,10,최고예요
4477,9,첨엔 뭔가 진부하고 지루한듯 하다 점점 끝까지 웃긴 영화
4478,10,계속웃은듯 최근 본 영화중 젤 웃겼어요
4479,10,정말 내인생에서 최고로 웃긴영화였음 너무 웃다가  눈물날정도  끝날때까지 웃겼음  최고중의 최고
4480,9,아 꿀 ㅋㅋㅋㅋㅋ아무생각없이 보기 딱임
4481,9,키스신~~^^
4482,5,
4483,10,재밋게봤으
4484,10,
4485,10,"칵카타카타카카ㅏㅏ캌ㅋㅋㅋㅋㅋ 너무 웃겨요!!  강추!!!  (특히 그 발과 손 꺽는 사람이 다 적들을 꺽어 가지구 적들이 너무 세서 대장,왕이라 불럿 던  것이 웃김)          개인 취향 입니다"
4486,0,
4487,10,평정 알바라는 사람들  영화나 보고 말하는건지 그저 잘되는꼴 못봐서 악의적으로 댓글 달고있네 진짜 너무너무 잘만든 영화에요 비판 하시는 당신들이  알바네요 
4488,10,런닝맨 보니 넘웃긴다  ㅋ
4489,2,지루하고 유치하고 재미없습니다...댓글에 재밌다는분들~ 대부분 알바입니다!!
4490,10,웃을일 없은 요즘이였는데 간만에 많이 웃었네요.ㅋㅋ 
4491,7,기대보다 덜 웃기고 내 안의 그놈이 좀 더 재밌었다.
4492,10,조폭영화 안좋아하는데 처음부터 끝까지 웃김 스트레스 확풀림
4493,8,시간잘때웟어요~^^
4494,10,재미있게 잘 봤습니다.  웃음도 선사하고 액션도 좋고.. 적극 추천합니다. 
4495,1,천만이라니.. 부끄럽습니다.
4496,9,그냥 웃겨요   툭툭 웃음이나는 코드들 ‥잘만들어진영화
4497,8,지금까지 이렇게 웃기는 영화는 없었다... 수사물인가? 액션물인가?
4498,9,
4499,3,질 낮은 사람들이 좋아할 영화. 돈받고 봤어야 했다.
4500,1,뭘보고 웃으란건지. 대사 하나하나가 유치하기 짝이 없다. 이걸 보는 게 극한직업이다. 설 전에 땡기려고 애쓴다.
4501,1,최악 너무 재미없어서 계속 졸았음
4502,10,역대급이네요. 배꼽빠지게 웃다보니 끝났어요. 정말 너무 재미있었어요!! 최고에요. 주인공들 진짜 찰떡 조합이에요!!
4503,10,생각없이 넘 재밌게 봤어요~ㅎㅎ
4504,2,영화 보면서 한번도 웃은적이 없을 정도로 재미 없어요...
4505,10,
4506,10,진짜 다같이 박수치먄서 봤다 진선규님의 개그연기도 최고
4507,10,최고 ㅎ
4508,10,ㅋㅋㅋㅋ 생각없이 웃고 시간 죽이기엔 짱
4509,10,겁나재밌어요 기대안하고봤는데.. 넘웃껴 
4510,10,극한웃음 참느라 힘들었네요 ㅎ
4511,10,완전 잼나게 봤어요 ^^
4512,9,생각없이 재밌게 웃었음 볼만함
4513,7,초반은 이게뭐지  중반 웃음 마지막웃음  결론 이영화 내용이 뭐였지 
4514,10,
4515,10,웃기려고 만든 영화인 것이 분명한데 처음부터 끝까지 웃긴다. 억지 웃음 억지 감동 없어서 좋았음
4516,1,보지마세요!
4517,8,재밌긴한데 대사가욕이라ㅡ
4518,10,역대급존잼
4519,8,추천 가볍게 보기 딱 좋음
4520,9,
4521,9,끈임없게 웃다왔어요~ 너무 잼있게 잘봤어요  코메디 영화중에서 최고였어요 ㅋㅋ
4522,9,즐겁게 웃으며 좋은시간 보낸것 같습니다
4523,9,좀 웃기다 말줄 알았는데 끝까지 웃겨.. 너무재밌게 봤어요
4524,9,형사. 조폭. 쌍욕 난무하는 전형적인 코메디영화 안좋아하는데 우연한 기회로 봤다가 생각없이 막 웃었네요.  
4525,10,대박 웃김!
4526,8,아무생각없이 편하게 보고 웃을수있는영화 천만은 아니지만  중박이상기대해봅니다.
4527,10,시작부터 끝까지 웃습니다. 간만에 잼난 영화였네요
4528,10,영화보다가 너무 웃겨서 울면서 봤네용. 상영시간이 금방 지나갔어요. 배우들 열연에 박수를 보냅니다.
4529,9,재밋음
4530,8,잼있게 봤습니다 아쉬운건 5관 운영하는 시지**는 단 세편 그중에서도 극한직업 상영이 90%를 차지하는것
4531,9,웃기려고 작정하고 만든  영화~ 보고나서 남는건 없지만.. 볼때는 박장대소가 연이어짐
4532,10,인정
4533,10,
4534,10,아들캉 신나게 웃고 왔네요 아들이 지금까지 본것 중 젤로 재밌다고ㅎㅎ 이런게 영화지~~라고 합니다!! 무서운 중2ㅋㅋ 배우들 연기는 갑오브갑~~
4535,9,웃으면서  가족끼리 재미있게 볼수 있는 영화  내용도 코믹요소도  잘 어우러져 있어 좋아요
4536,10,
4537,10,가볍게 웃을수 있게 만들어준 영화...또 보고 싶네
4538,10,시작부터 끝까지 간만에 원없이 웃었습니다!!
4539,10,
4540,10,편하게웃다옴 간만에재밌는영화
4541,10,꿀잼 웃다 눈물남
4542,10,노인네가봐도 재밌다 . 진 짜 실컷 웃어보자 ㅋㅋㅋ
4543,10,정말 극한 코미디 영화였습니다
4544,10,
4545,10,내가 본 코미디 영화 중 제일 재밌다!!
4546,10,봐라 재미있다....진짜.....ㅋㅋㅋ
4547,10,재미가 솔솔합니다.ㅋㅋ
4548,9,정말 재미있었음  돈이 아깝지 않았음
4549,10,시간이 어찌 가는줄 모르게 재미남^^ 강추
4550,10,역대 코미디 영화 중 젤 웃김 신하균이랑 오정세 ㅋㅋ  주연 뿐 아니라 조연도 다 웃김
4551,10,완젼 재미짐  단한순간도  빈틈이없는 코믹영화. 추천합니다.ㅋ
4552,9,"유치 할수 있는 드립들을 유쾌함으로 승화시킨 연출, 연기에 높은 점수를 줄만함!"
4553,8,아주 재밌슴 구성 시나리오 다 좋음 사회정서상 요즘 같은 분위기에 컨셉설정도 굿
4554,9,한국 코믹영화 평균 수준에 비한다면 아주 괜찮은 코믹액션 영화. 범죄형사물을 너무 가볍지도 너무 무겁지도 않게 잘 우려낸 내공에 점수. 
4555,10,간만에  속시원하게   웃구 본 영화
4556,10,정말 몇년만에 시간가는줄 모르고 웃으면서 본 영화  최고!
4557,10,ㅋ간만에 웃었어요
4558,10,
4559,10,
4560,10,완전 재미있어요 넘 웃겨서 내내 울면서 봤어요  최근 영화 중 최고
4561,10,!
4562,9,머리 비우고 웃다가 감니다^굿^
4563,9,한바탕 웃고 갑니다. 완전 재미 있어요 강추 스트레스 날려보세요
4564,10,엄청재밌음
4565,10,무지 잼남  알바는 아니고 생각도 안했는데 첨부터 멘붕 ㅋㅋ 하다 하하 크게 웃음
4566,10,
4567,9,유머코드를  잘살린  다양한 캐릭터들 그리고 완벽한 연기력 주조연 배우들 잘 버무려진 스토리  두시간이  어찌 지나갔는지 가벼운 마음으로 감상할수있는 웃고싶은 분들에게 강추~  
4568,10,아무 내용도 모르고 봤다가 신나게 웃고 왔어요. 전 지인들에게 추천!^^
4569,10,1점은 너무 심한거 아니냐 오랜만에 잼나게본 한국영화인데.... 별점 테러는 하지말자...
4570,1,정말 유치해서 볼수가 없음. 영화 수준하고는.
4571,9,쏴~~~~ 쏴~~~~~~~~
4572,9,시간가는줄 모르고 재미있게봣네요 여기저기서 ㅋㅋ 웃음이가~~ㅎ
4573,1,한국영화 수준을  갉아먹는 네발가락 이후 최악의 영화 (개인감상평)
4574,10,비급 감성ㅋㅋ 재밌어용ㅋㅋ
4575,8,
4576,10,재미있네요 2시간 후딱감
4577,10,진짜 잼나고 대사랑 연기 모두 즐겁게 간만에 잘 봤어요!!!!
4578,10,처음부터 끝까지 웃고 나온영화..웃다가 눈물까지 ㅎㅎ
4579,10,겁나 웃김. 예고편 안보고 보길 추천합니다. 111분 웃다가 시간 가는 줄 몰랐어요
4580,10,개꿀잼
4581,10,
4582,4,추석특집으로 티비로 보면 딱좋은수준..너무 웃기진않아요..
4583,10,오랫만에 시원하게 웃음.
4584,10,영화를 갑자기 보게돼서 내용도 출연진도 전혀 모르는 상태에서 봤는데 시작부터 끝까지 웃다나왔음.ㅋㅋ 망가져도 이쁜 이하늬씨 연기가 자연스럽고 편해서 보기좋았고.  마지막 씬에서 익숙하고 그리운 ost도 나와서 너무 반가웠음. 영화보고나오자마자 다들 보라고 카톡돌렸음.
4585,10,진짜잼있네 ㅋ 내가본한국영화중젤낫다 속이뻥~~~뚤렸어용
4586,10,처음부터 끝날때까지 웃고 나왔어요
4587,10,넘 많이 웃고 나왔어요~추천~^^
4588,10,
4589,10,감독님 감사합니다 시나리오와 배우들 연기 대박 연극보는줄 알았어요 웃음코드 재치 너무 딱딱 맞아떨어지네요 상상을 뛰어넘는 코미디영화 
4590,10,너무  재밋게 봤어요.  코미디영화최고!
4591,9,빵터짐 
4592,10,여기 안티 알바 쓰는 사람들은 뭐냐?
4593,1,....꼭 보시라
4594,9,"오늘 일요일,  CGV에서 봤는데 한마디로 웃기고 재미 있었음....킬링 타임용으로 적극 추천"
4595,8,오랫만에 부담없이 웃으면서 봤습니다. 
4596,0,이걸 영화라고 만들었나?
4597,9,
4598,10,아 처음엔 존심상하게 여기에서 웃다니 하다가 나중엔 남자의 존심은 필요없었어 나의 자존심을 뭉갠 영화 흐흐흐흑 아직도 웃겨 ㅠㅠ
4599,10,
4600,9,
4601,1,"볼만한게 없어서 어쩔 수 없이 봤는데.. 진짜 재미없고..하나도 안웃기고... 돈낭비,시간나비.."
4602,2,알바천지  700만까진 아니지 뺑반도 봤는데  뺑반은 영화더라
4603,1,진짜 이게 재밌냐? 억지웃음 지어짜고 뻔한내용에 유치해 죽는줄 알았다. 
4604,8,재미도 있고 생각할것도 많다.
4605,8,최근 한국영화중에선 제일 잼났습니다^^
4606,9,두사부일체 이후 최고로 많이 웃었네요. 나중에 찾아보니 스물 만든감독이었네요 ㅎ 스물도 진짜 재밌게봤었는데 ㅋㅋ
4607,5,
4608,10,다들 캐미가 너무 좋네요 모두들 연기도 잘하시고  아주 재밌게 봤어요 이런 코믹영화를 기다렸어요
4609,4,유치함.. 이하늬는 연기 리얼함..
4610,2,과대 광고에 속았음ᆢ 유치 짬뽕ᆢㅠㅠ
4611,10,와..재밌다요
4612,9,완전 잼있었어요!! 간만에 자지러지게 웃었어요!!!
4613,9,진짜 많이 웃었어요~ 유쾌한 영화
4614,10,좋은 뉴스 하나 없는 세상  마음껏 웃게 해준 것만으로도 이 영화는 제 값을 했다고 본다.  코메디 영화에서 예술성 어쩌고... 참 세상 어렵게 산다.
4615,10,진짜 진짜 대박 웃기고 재미있음 
4616,9,
4617,10,그 반전과 재미가 보면서 집중력과 웃음을 줬어요!ㅋㅋㅋㅋ
4618,10,시작부터 끝날때 까지 계속 웃음 ㅋㅋㅋㅋㅋㅋ
4619,9,웃겨서 ㅎ 재밌었어요ㅎㅎ
4620,9,재밋더라 ㅋㅋㅋㅋ 간만에 유쾌  개콘보다 천배 웃김
4621,10,"최고의 영화 ! 한국영화 특유의 잔인한 장면 집어넣기, 신파없어서 너무 좋았다."
4622,8,아무 생각없이 웃으세요. 
4623,10,너무웃갸요
4624,9,진짜 웃긴다 ㅋㅋㅋㅋㅋㅋ
4625,10,진짜 모처럼 웃었네요 ㅎㅎ 대박입니다^^b
4626,8,재미있음
4627,9,"내가 한국 코메디 영화 안보는 이유가 막판에 억지춘향 즙짜내기 신공인데 이건 그런거 1도 없어서 좋음. 아, 진선규 연기 개 좋음."
4628,10,첨 요론곳에 평점 준다. 생각없이 웃고 싶으면 대박...
4629,10,대박 욱겨어.. 오랫만에 배아푸게  웃었네.
4630,10,징짜 아무생각 없이 재밌게 끝까지 윳고 나왔어요 배우들 진짜 장임니다 
4631,10,아무생각없이 웃고 싶으면 추천 최근에 본 영화 중 진짜 재밌게 잘 본 영화
4632,9,연기 참 잘합니다.
4633,10,
4634,9,말장난같아 좀 그렇던데 오히려 류승룡과 진선규연기보는 재미가 더 있더라
4635,10,
4636,10,
4637,9,함부러 남의 얼굴 나보다 못생겼다고 말하지 말자...라는 교훈을 주는 영화..
4638,10,아무생각없이 계속 웃음
4639,1,1점도 후하게 준 것! 몇개의 어슬픈 코믹과 불필요하게 긴 격투 장면으로 대충 포장해서 흉내내는 가짜같은 영화. 보는 내내 돈은 둘째치고 시간이 아까웠음
4640,5,"재밌는 한국코미디를 기대하고 갔는데, 기대이하였습니다. 표정연기로 억지웃음 유발. 중간부터는 스토리도 축 처지고. "
4641,10,아무생각없이 웃다가 나왔네요. 스트레스 해소에 도움이 되었어요. 
4642,10,재밌는데 영화가 존잼인데   마지막에는 어떤영화였는지 기억이 안나 ㅋㅋㅋ
4643,7,유치함 
4644,2,처음 알았음. 내가 웃음이 메마른 사람이라는 것을
4645,10,
4646,10,엄청 웃기고 엄청 재미 잇엇씀 강력 추천합니다 .
4647,10,오랜만에 소리내면서 웃었습니다! 다들 츄잉쳇도 보세용♡♡
4648,9,처음에 이하늬가 좀 오바해서 캐릭터를 잡는것같아서 당황스러웠는데 스토리도 억지스럽지 않고  한순간도 지루하지않게 재밌게 영화가 진행돼서 정말 만족스러운 코미디 영화입니다.
4649,10,"사건전개등 시원하게 지나가네요!,재미나요!!!"
4650,10,기대됨
4651,1,나만잼없었나 나만지루했나 ㅜㅜ   코믹도아니구액션도아니구  울어야할지 웃어야할지  여튼 최근본영화중 최악이었음 ㅜㅜ
4652,10,아 너무 웃겨 ~~~이건 꼭 봐야해요.  배우들 연기 짱
4653,10,시작부터 웃고  끝나고 웃고 ^^ 가볍게 소리내서 ㅎㅎㅎ웃을 수 있는 영화입니다. 어느배우하나 빠지지않는 가벼움이 최고예요!
4654,1,심하게 못만든 초딩을 위한영화.돈 낸게 아까워서 억지로 끝까지 앉아 있었슴.100% 진심...ㅠㅠ
4655,10,잼
4656,10,재미있게 잘 봤답니다.
4657,10,
4658,9,"5명 전부 캐릭터 좋아요.... 2시간 내내 웃었음 ....,"
4659,7,오로지 웃음영화
4660,10,원없이 웃으면서 봤습니다.
4661,10,웃다가 영화 끝났네요
4662,10,웃긴 영화!  강추! 
4663,10,강추!
4664,10,방금 보고 왔는데 실컷 웃으면서 봤네요. 아쉬운건 딱 하나~~~ 욕이좀...보니까 가족끼리 온 분들이 많더라구요. 15세이상 관람인데 어른동반 초등도 있거라구요...그것만 빼면 흠 잡을것 없이  재밌는 코믹 영화입니다. 가족끼리 실컷웃으면서 볼수 있는 영화가   많이 생기길~~~
4665,8,그나마 볼만 했네요 ㅎ
4666,9,오랜만에 편하게 스트레스 날릴수 있는 영화 이병헌 감독님 영화들 다 내 취향인가봄
4667,9,씨유어게인!!
4668,10,
4669,0,..
4670,10,부담없이 즐기기 좋은 재미있는 영화
4671,9,참 재미있었고 스릴 넘처서 참좋았어요!
4672,10,재밌
4673,9,보는내내  지루할 틈이 없는 영화 ~! 이렇게 자연스럽게 웃기기 쉽지 않은데  시간 가는줄 모르고 봤어요 후반부로 갈수록 더욱 재미있는 영화였어요 ㅎ 완전강추!!!  참고로 하단에 있는  악풀 평점들 어이가 없네요  영화를 본건 맞는지 어떻게 졸수가있냐 아무리 악풀이여도 공감되게나 쓰지 안스럽다 부끄럽다
4674,8,수원왕갈비통닭 먹구싶네
4675,10,계속 웃다나왔음... 너무웃어서 머리가 다 아플정도로..ㅎㅎㅎ 재밌어요~
4676,9,"초반부터 나도 모르게 계속 소리 내서 웃으면서 넘 크게 웃나 옆 사람 방해 되나 신경 쓰다가 후반에 무능할 줄 알았던 마약반의 반전액션에 유쾌하고, 여전히 코믹한 연기는 ...뭔가 한번 더 보고 보고싶단 생각이 드네 ㅋㅋㅋ"
4677,9,정신없이 웃다옴!! 다시 보러 간다는~~
4678,8,웃겨요
4679,0,햐......돈 아깝다 내 돈 돌리도 감독!!  마지막엔 잠시 졸았음  이제 두번 다시 영화관은 안 간다 너무 많이 속아따......이런 영화 왜 만드는지.....이제 그만 만듭시다 돈 참 쉽게 번다 벌어 
4680,10,
4681,1,욕설 난무에 억지 코미디 저런 시나리오로도 영화가 만들어지는게 제일 웃김 
4682,0,예고편 꼭 보고가세요 ~^^
4683,10,첨부터 끝까지 이렇게웃긴 영화는 45년인생에 처음~  강추~!!
4684,10,
4685,10,"ㅋㅋㅋㅋㅋ 너무 재미있어요, 입막고 웃었어요 ㅎㅎ 간만에 한국 코미디 대박 영화가 나온듯 합니다!!"
4686,2,기대를 많이해서 그런지 그닥ᆢ나름 코믹한 장면은 많이 나오는데 박장대소 할 정도는 아니던데 ᆢ옆에 아주머니는 지나치게 웃던데 ᆢ약간  유치
4687,10,영화 리뷰처음 남깁니다 ㅋ 정말재밌었습니다   극장안에 사람들 다들 깔깔깔웃다 나왔습니다 ㅋ
4688,10,배꼽을  극장에 두고  나오는 줄  알았습니다.
4689,9,B급중에 S급 영화입니다 2시간동안 배꼽 잡고 웃었네요 마장 콤비 대박입니다 ㅎㅎ
4690,6,"우리나라에 있는 직업 중 극한 직업은 뭐가 있을까? 경찰?소방관? 쉽게 이 두 가지를 들 수 있지만 실제로는 훨씬 더 많은 극한 직업이 존재할 것이다. 생각하는 것에 따라서 원양어선 타는 사람들, 용접하는  사람들, 빌딩 유리창 청소하는 사람들, 서비스 업종에 종사하는 사람들, 갑을 상대하는 을에 해당하는 사람들 등 직업을 가진 모든 사람들은 극한 직업에 종사한다고 해도 틀린 말은 아닐 것이다. 돈을 받지는 않지만 그리고 직업이라고 말하기 곤란한 엄마같은 가족 구성원들도 이에 해당이 될 것이다. 결국 우리 모두 다 극한 세상에서 살아남기 위해 전투적으로 살아가고 있는 것이다. 많은 스트레스를 받고 힘들다고 느끼는 나날의 연속이지만, 이로 인해 행복감이 두배가 되고 성취감도 느끼고 삶의 의미를 느낄 수 있다면"
4691,10,근래 최고로 재밌는 코메디 영화네요. 이 영화가 재미없다면 본인이 인생을  너무 진지하게 살아가고 있지는 않나 심각하게 고려해볼만한 정도의 영화네요. 강추!!!
4692,8,
4693,8,일단 시작부터 끝까지  웃깁니다 이야기 약간 허점이 있긴하나 추천할만한 웃긴영화에요~^^ 후속작 나왔으면 좋겠어요~~~ 더웃기게
4694,10,아...정말 미친듯이 웃었어요. 유치하지도 않게 훅 들어오는 개그코드 최고입니다.
4695,9,즐겁게 봤어요.~^^ 잼있어요
4696,4,사실 많이 기대이하!
4697,9,웃김
4698,0,"소문에 비해  그닥 ,,,,  버스 예매표인줄 왜 이리 상영횟수 많지 .. "
4699,10,완전 잼남!!!!간만에 돈이 안아까운 영화!!
4700,10,코믹영화 패턴이 초반에만 웃기고 중반부터 정극되거나 액션씬 나오면서부터 코믹요소가 사라지고 끝까지 웃기기 힘든데 끝날때까지 쉴틈없이 웃었네요 ㅋㅋ 강추임
4701,10,나랑 싸우고 간 남편 입틀어 막고 웃던데 ㅋㅋ 앞으로 명절영화각입니다
4702,10,즐거움^^
4703,10,팝콘값이  아깝지않은  첫번째  코믹영화
4704,10,생각없이 앉아있어도 두시간  처음부터 끝까지 웃겨준다 스트레스 해소용으로 최고^^
4705,3,
4706,10,너무재밋게봣다.
4707,6,개콘이 시들한데도  그냥 보고있으면 요소요소에 웃기기는 하잖아 기대하고 보면 실망.  멍 때리고 보면  웃김. 초반 구성은 지루하다.  이병헌감독의 전작 ⟨스물⟩의  참신한 코미디는 기대하지마시라. 그래도 이정도면 애썻다.
4708,10,시작부터 끝까지. 폭풍 꿀잼 웃음
4709,7,개인적으로 결말에 치킨집관련 스토리로 마무리 했음 어떨까싶었는데
4710,10,
4711,10,제 스타일 코메디라 10점줘요~ 억지로웃기고 끝이 아쉬운 영화가아니라!!! 정말 실컷웃고 끝까지 깨알웃음~^^ 주성치영화 담으로 간만에 잘본영화입니다~ (참고로 비방하는 알바댓글때문에 안보면 당신손해ㅋ)
4712,10,"팍팍한세상, 요런 영화~넘 고팠는데 스트레스 팍~풀리네요 극장에서 웃음소리 웃긴아저씨까지 합세, 웃겨죽는줄 ㅋㅋㅋㅋ 엔딩에 홍콩영화BGM에 헐리우드키스씬까지 아~쎈쓰오졌다뤼~~ㅎ 감독검색중~ㅋ 담에도 웃게 해주시요"
4713,10,처믐부터. 끝까지 웃었어요 유치하다는 사람도 있는데 그냥 재미나요 굿
4714,10,처음부터 끝까지 웃으면서봤어요~ 연기자들 하나하나가 굿~!
4715,10,보고 즐기는 영화 재미 있게 잘 봤음
4716,0,ㅋㅋ 할말없음~잼나고 웃긴다고 하니 참어이가없네요~~넘 심하네 ~
4717,9,큰 생각없이 보고 웃고 즐기면 될듯요.
4718,10,인생영화예요 ㅠㅠ 돈 아깝지 않게 너무 재미있게 봤습니다 ㅠㅠ : ) !
4719,6,밑도끝도없이 억지스럽게 웃기려는 부분이 느껴지나 배우들의 화합과 웃음은 확실하다.
4720,2,유치함.  제발 유치함에서 벗어나 주세요.  이 감독 작품은 거의 다 유치함.
4721,10,좀비에서 숨넘어갔음ㅎㅎ 강추!
4722,6,"잘 만든 90년대 코미디 영화를 보는 느낌이었다.  개연성없는 가벼운 스토리가 적절하고, 연기의 템포가 잘 맞다. "
4723,10,오랜만에 배꼽 잡고 웃었네요 처음부터 끝까지 정말 웃다나온 영화! 하하하
4724,9,간만에 생각 없기 신나게.웃고 갑니다. 아우 잼나 캐릭터 악역까지 싹 다 잘 살림 ㅋ
4725,9,치킨 장사 할때까진 배잡고 웃었는데 치킨장사 접고는 뭔가 억지웃음 그래도 그런대로 재밌음ㅎ
4726,10,명작임
4727,10,1.26 토요일 메가박스서 관람하고왔어요  흰색벤츠 말장난 병맛? 코미디 웃겼어요 겁나 웃다 나왔어요ㅋㅋ 추천합니다^^
4728,10,삶에 지친 그대에게 웃음 한바가지를...
4729,10,이 보다 웃기는 영화는 없다.
4730,9,엄청 재미있게 봤어요^^!!
4731,10,진짜 이런게 코메디다 구멍이 없다 처음과 끝이 웃음이 끊어질 타이밍이 없다
4732,9,정말 웃겨요.억지스럽지않고.아무생각없이 웃기에 딱 좋아요
4733,10,눈물없이 볼수 없음.  웃다가... ㅋㅋㅋㅋ
4734,10,환장하면서 웃었네요~~~굿!
4735,10,너무 웃다가 눈물을 한바가지 흘렸어요
4736,10,겁나게 웃김
4737,10,코미디 장르 싫어해서 그동안 안 봤는데 편견을 깨준 영화였어요!
4738,9,아 너무욱겨요 암생각없이 큭큭큭
4739,10,"코믹이 예술의 경지에 , 15금이라 천만가능하겠는데요^"
4740,9,쏴.......쏴아......쏴...
4741,10,진짜 잼있어요!!  이런게 코믹영화지!! 억지 눈물 없어 계속 잼있음.
4742,9,와 진짜 끝까지 재미있네 쉴틈이 없다  간만에 시간가는줄 모르고 웃다가 끝났네
4743,10,1000만 가즈아~
4744,10,겁나 재밌음
4745,10,
4746,10,엄청난 배꼽도둑 ㅎ 잡생각없이 영화에집중해서 엄청 웃었음 그냥 마냥 웃기려고만든영화같았음  ㅎ
4747,9,얼마만에 이렇게 내내 웃겨죽는 영화를 본 것인가ㅋㅋㅋㅋ 이런 코믹영화 좀 많이 나왔으면 좋겠다ㅋㅋ
4748,10,잘  만든  영화    스토리도   일부러  웃게  하려   만든  영화  줄서서  오래  기다려  본   영화   입소문으로  베테랑  비슷한  흥행 갈듯
4749,10,
4750,9,처음에 엄청재미있게보다가 중간에 살짝지루할틈에 마지막에 엄청터짐 엄청재미있어요 가족들이 다같이가서 웃으면서보고 너무좋았네요
4751,9,첨부터 끝까지 실컷웃으며 재밌게 봤습니다  류승룡 씨 연기도 간만에 정말 좋았습니다
4752,10,간만에 배꼽 잡고 후련하게 웃었습니다. 코믹도 연기력이 중요하다는 걸 알게해준 영화! 배우들의 연기와 케미 짱!
4753,9,
4754,9,최고의 코미디영화 여태까지 이런 영화는 없었다. 치킨인가 갈비인가 쏴~~~
4755,10,
4756,10,굿
4757,10,
4758,10,진짜좃나웃음
4759,7,깨알웃음선사! 는 맞지만ㅋ 액션물이다 보니 맞고 때리는 씬이 많았어요 ㅠ
4760,10,
4761,9,황당하고 말은 안 되지만 시종일관 웃었다~~
4762,10,오랜만에  크게 웃었네요~~
4763,8,유치찬란 초등용 개그로 시작해서  배꼽빠지게 웃기는 개그로 시종일관 유쾌하다.
4764,9,너무 웃겨요
4765,9,웃음코드가 맞으면 재밌음ㅋㅋㅋ
