,ratings,comments
4094,9,CG나 웹툰의 세계관은 너무 좋은 편인데. 이걸 짧은 러닝타임과 3편으로 끝내려고 너무 개연성이 떨어지게 연출한게 많이 아쉽네. 주지훈도 미스캐스팅 같고..  근데도 점수를 잘 준 이유는 우리도 어벤져스나 여러 헐리웃 시리즈물처럼 각 인물마다의 스토리를 새로 만드는 신과함께 시리즈물이 생겼으면 좋겠다는 바램때문...
4095,1,"CG가 상대적으로 떨어져도 솔직히 상관없는데, 표현력이 진짜 별로다 어색하고 촌스럽고. 연기는 특히 적응안됨 연출의 표현만 더 세련됬어도 작품성까지 잡았을텐데 아쉽다"
4096,7,"개인적으로 기대를 많이해서 그런가  내용이 생각이상으로 신파였고, cg에 대한 이야기도많이 듣고 갔었는데 감안을 하고봤지만 후반작업이 많이 아쉬웠다  2편에선 제발 cg할때 시간과 돈좀 더 투자해라"
4097,9,
4098,10,영화는 8점. 한국영화의 지평을 넓혔다는 점에 가산점. 나름 신선했음.
4099,6,웹툰에 휠씬 못 미치는 영화
4100,5,
4101,0,이제 까지 돈내고 본 영화 중 젤 돈 아까운 영화~
4102,6,그래픽이나 시지처리에서 점수를 주고 싶습니다. 하지만 진부한 스토리와 구성에서는 진한 아쉬움이 남습니다.
4103,6,가벼움
4104,3,온 영화판에 도배질을 해놓고 관객이 얼마가 들었다느니 하며 자랑질이다. 과연 온전히 작품만으로 자랑질을 해도 좋을만큼의 성과인가 싶다. 정녕 이게 최선이었나.  너무도 뻔하게 만들고야 말았다.  처연하게 느껴져야 할 것들이 그냥 청승맞게 느껴졌네.  김용화 감독이 자기 능력을 과대평가 했나보다.
4105,10,간만에본 재밋는영화
4106,10,아주 좋았어유 지옥구경도 잘했음  
4107,6,걍 그럼...
4108,9,딸과 올만에 울고 웃고 짱!
4109,1,재미 졸라없음.
4110,8,요즘 볼게 이것말고 없어서 보긴했는데 일단 웹툰은 봐서 내용은 알고있었지만 원작하고 약간 달랐음 CG욕하는사람들은 CG 어느정도 수준을 원하는건지 모르겠지만 괜찮았음  사람 눈물 자극하는 장치가 너무 많아서 그게좀 부담스럽긴 했음  주제가 그런거라서 그런건 알겠는데 조금 과한느낌이 있었음. 아 지금생각해보면 CG처리할때 배우들 목소리가 이질감이있었음 CG에서 대사 칠때랑 일반 화면에서 대사할때랑 그래도 전반적으로 나름 겨울에 보기 괜춘한 영화라 생각됨
4111,10,
4112,1,억지로 눈물짜게 만들려고 용쓴 영화.... 원작보고와서 그런지 실망이 더 큼
4113,0,
4114,9,감동적인 스토리  원작을 잘 각색 했네요 오랜만에 눈물샘 왕창 자극 펑펑 울었네 착하게 효도하며 살자.
4115,10,정말  간만에  좋은영화  잘  봤습니다  오랫만에  눈물  많이  흘리고  삶을  다시  생각하게  하네요  강추!!
4116,10,
4117,10,방심할때마다 눈물테러 당한 일인 ㅋㅋㅋㅋ
4118,1,
4119,10,걍 가서 봐라 ~ ~ ~ ~
4120,9,종합선물세트 같은 영화 남녀노소 과거 현재 미래를 다흡수한 영화 한국에서 이런 영화를 만들었다니 놀랍지만 한국에서만 만들수 있는 천만관객 영화 자~~~알 만들었소
4121,4,끝나고 박수치는 사람도 있긴했지만 그닥 추천하고 싶은 영화는 아님
4122,8, cg 전혀 허접하지 않음. 기대한것 이상. 재밌게 잘봄~ㅎㅎ
4123,5,스테이션7이 훨씬 감동적! 실화가 최고
4124,10,보여줄건 다보여주는 영화 한국영화의 발전에 한걸음 더 다가갈수 있는 영화 아울러 신파코드 까는 놈들은 진짜 영화볼줄 모르는 분들 스토리상 있어야만 하고 아울러 신파코드가 아닌 감동으로 표현해야함
4125,9,볼만 하던데~? 웹툰도 안 봤고 예고편도 안본 상태에서 별 기대없이 봐서 그런지 괜찮았다. cg도 그만하면 훌륭하다. 눈물코드 지대로 건드림.. ㅠㅜ 
4126,2,진짜 2017년에 가난한 엄마코드만 넣은 신파극을 봐야하는가?  조잡한 CG는 아예 말하고 싶지도 않다  처음에 알바들이 억지로 높여놨던 평점이 점점 내려가고 있다  한국영화 제발 분발하자. 하정우와 이정재라는 배우를 이런식으로 써야 하는가?  정말 올해 최악의 영화다 . 2시간이 너무 아깝다 . 시간 아까워서 눈물이라도 한번 흘려보려고  노력 했는데 뜻대로 잘 되지도 않았다 . 아 진짜 제발 이러지말자
4127,10,다시보고 싶은 영화네요. 감동과 코믹 둘다 있어 좋았어요. 잘봤습니다. 
4128,3,이야기는 지루하고 연기자들 연기는 손발이 오그라들고 음악은 뜬금없고 CG는 온갖 다른 영화 명장면들 짜집기 해놓고 
4129,10,
4130,10,
4131,1,실망
4132,10,
4133,10,최고예요
4134,1,"지루하고, CG수준 떨어 지고,  비추."
4135,10,
4136,2,너무 억지 울음 짜내기다 조조로 보고 왔는데 남는게 없다 
4137,1,
4138,8,중간중간 나오는 대왕님들. . 대박! 재밌게 봤어요.
4139,3,신파  울음짜내기..  천국가려면  수퍼호구가 되야
4140,10,
4141,4,정말  보는 내내 졸리구  지루했다. CG 효과도 감동도 업속...  하정우 연기도   몰입도 별루고.... 돈이 아까웠던 영화...  소문난 잔치에 먹을거 없었다가 딱...
4142,10,지금까지 본 최고의 영화 여러분들께진심강추합니다 정말진심입니다
4143,2,아! 이거 솔직히 감독도이해안갈걸 만화같은영화에 이렇게관객이많을줄..
4144,3,별로  판타지 영화같음     만화 같은 이야기
4145,10,크리스마스날 가족들과 시간가는줄 모르고 아주 재미있게 보았습니다.....최고!!1
4146,10,전문가고 나발이고 보고 즐기면 되는것. 재밌습니다. 후속작도 기대 됩니다.
4147,2,신파 중국sf드라마에 나오는 cg 돈 안까웠다
4148,8,불교의 49제를 소재로 다뤄 기독교인(나를 포함)들에겐 다소 거부감일 순 있겠으나... 삶의 선(착함)을 충고하는 데는 부족함이 없을 듯하다... 요즘 젊은이 들이 49제나 지옥심판 이런 얘기에 공감할까? 
4149,10,영화를 보며 스스로를 반추해 보게 됨
4150,9,진짜 지루함ㅋㅋ 마지막에 이정재와 김동욱아니였음 씨레기영화될뻔함ㅋㅋ 김동욱 연기에 10점 줘요♡
4151,10,
4152,10,오랫만에 재밌게 봤네요.. 감동두 있고 cg기술도 휼륭하고요
4153,1,한국영화 고질병 눈물 쥐어짤려고 하는 
4154,10,
4155,10,굿
4156,10,연기도잘하고정말재밌었어요ㅎ 마지막에감동이였네요ㅎ
4157,10,간만에 재미있게본 한국영화!
4158,1,최악인데 그나마 김동욱 연기때문에 1점 줌
4159,10,솔직히 전 너무 재미있게 봤습니다. 연기력 이런거 다떠나서 그냥 재미있었습니다. 참고로 엄청 울었습니다
4160,10,김동욱 연기짱
4161,0,
4162,9,판타지영화지만 느껴지는 바가 커요 현재 삶과 크게 동떨어지는 내용은 아닌듯 상대를 위해 본인의 삶을 희생하신 모든 귀인분들께 감사드려요
4163,9,"신파극도 나름 매니아 있는 장르인데 신파라고 무작정 1, 3  점주는 사람들있어서 8점 주려다 +1 점 더해서"
4164,1,평점 믿지 마세요~ 시각적으로는 화려하긴 하지만 정말 내용이 진부하고 재미없습니다.  여기 평점단 사람 다 알바인듯
4165,3,벌주고 싶은 영화였습니다
4166,10,가족의 사랑도 말해야 안다 ㅎㅎ 잘 봤어요 ㅎㅎ 
4167,7,7번의 재판을 통과해야 환생할수 있다니... 힝~~ 이미 난 틀렸어~~  가볍게 보기엔 재미와 감동이 쏠쏠한 작품~
4168,10,재미
4169,8,죄짓고 살지 말자!^^
4170,10,아이들과 함계 한국영화본것중 최고입니다. 후속편도 기대됩니다^^
4171,10,
4172,8,
4173,1,
4174,8,주인공이 처음에 윈빈이라던데 아쉽다   윈빈이었음 2000만명도 찍겠구만
4175,5,엄마 찬스 영화 ~~~ 엄마나오면 울 수 밖에 없다
4176,10,한시도 딴생각  할수없게  몰입되는 영화입니다.  모든것에 과보가 있음을 알게 해줍니다.
4177,5,CG 가득한 판타지와 뻔한 신파극의 어색한 조합  TV 드라마로 만들었으면 그냥저냥 볼만하지 않았을까
4178,10,7점정도 되는영환데  김동욱연기로 10점준다  찔찔짜다 막판에 눈물콧물 다쏟았네
4179,4,언제까지 니들 안울래식 신파 만들거요?
4180,9,"감동이다 한국영화도 이렇게 만들 수가 있다니,.... 7개의 지옥을 투어하느라 다소 지루한 면도 있엇지만 재미있었다. 신파니 어쩌니 혹평을 본적이 있는데 이것은 신파적일 수 밖에 없다 재밋고 좋은 영화로 강추한다."
4181,0,쓰레기다.내생애처음쓰는리뷰다
4182,3,"얼마든지 판타지 가득한 신기하고 재미난 오락영화로 만들 수 있는 소재였는데, 아쉬웠습니다. 눈물을 강요하는 '엄마' 코드와 과잉 연기가 부담스러운 영화"
4183,5,"어설픈 CG, 감정을 일부러 자극 하는 신파극.. 시도는 좋았으나.. 끝은 미미하네요. 강철비 강추합니다!"
4184,6,
4185,2,"감정 과잉, 과장된 연기, 어설픈 CG, 눈물 강요, 배우 낭비 연출이 너무 후졌다"
4186,10,별 기대없었는데 정말 괜찮은 영화다. 여러 스타들을 기용했지만 스토리에 잘 녹아져있어서 좋았고 마지막 김동욱의 연기는 그가 주인공처럼 보이도록 만들었다. 스토리도 좋고 cg도 좋고 연기도 좋고. 모든 게 다 좋았다.
4187,7,별 기대 없이 봐야함.
4188,9,웹툰 안보고 아무 기대도 없이 가서 그런가 너무 잼있게 봤는데요. 의외로 진행속도도 빨라서 시간도 금방 갔네요. CG도 그렇고 나쁘진 않았던거 같애요.
4189,10,객관적으로 잼났다
4190,10,
4191,10,잘봤다.. 소방관의 이야기 군의문사 이야기가 영화적 상상력과 잘 어울렸다 과도하게 눈물빼나 싶더니 왕창 빼버렸다 우리나라 영화수준 참 높아졌다
4192,3,너무 지루 졸다가 나왔네요 휴. . . 
4193,1,"진짜 왜 점수 높은지 아해가 안되는 지금 현실 ; 보고 한숨만 나왔네요.. 개연성 없이 붕뜬 스토리.. 현몽은 환생인의 권리라면서 동생은 그냥 쓰질 않나 대왕들과 판사들은 초등학생수준도 안되는지 무슨 ; 저럴거면 초등학생 토론이 더 낫겠다 싶고 밑도끝도없이 재미없는 개그에 보여주기식 지옥.. 중국영화에나 쓸 CG ; 차태현, 주지훈 연기 으.. 진짜 뭐지.. 나중에 연병장에서 동생 스파이더맨3에 나오는 샌드맨 변신할때는 아 진짜 할말을 잃었네요.. 이거 재밌다고 하는분은 뭘 봐도 재밌어 하지 않을까 싶고.. 롯데 배급 첫번째 첫만영화 만드려고 엄청 밀어주는것 같은데 ;  진짜 소름돋네요.. 한국영화가 이렇게 떨어지고 있었을 줄이야"
4194,10,이 영화 보고 웹툰 보고 싶어졌음. 아주 잘 만들었음.
4195,3,내용이 보이는데 넘 길어서 시계를 봤네요ㅠㅠ 넘 기대를 했나..별루였어요ㅠㅠ
4196,8,우리나라 영화 발전을 볼 수있는 잘만든 영화! 계속 울컥하게 만들다 크라이막스로 치닫는 순간 와락하게 만드는 손수건 영화! 독특한 주제와 살아있는 캐릭터들의 연기가 재미와 감동을 선사합니다.
4197,10,꿀잼
4198,9,"웹툰 안봐서 비교에 의한 평은 없음. 교과서 같은 느낌으로 풀어가는 스토리 전재는 그닥. . . 이었으나 그 디테일이 갖는 감성자극 코드라던지, 울음 속 웃음이나 그 반대의 스토리텔링이라던지, 씨지라던지. . . 전체적으로 ""재밌는"" 영화였음."
4199,10,웹툰내용 모르고 봐서 그런지 저는 100% 만족했습니다 보는 내내 울었어요. 생각을 많이 하게 만드는 영화였습니다
4200,1,"초반에 약간 흥미롭고 cg도 나름 잘 만들었다고 생각했는데 사탕물고 혓바닥 자르라는 꼬마 여자애 나온장면부터 EBS초딩 드라마 보는듯 했고, 후반부 억지 감동으로 마무리..@"
4201,8,보는내내 눈물흘림. 죄짓지말고 살아야겠다고 다짐함
4202,10,
4203,0,이세상 최고의  재료로  제일 맛없게 만든 음식 먹는기분...  씹다보면  뭔가 나오겠지하고 계속먹는데 먹으면 먹을수록 맛없는맛이 계속나는 음식 먹는기분...최악
4204,1,음.. 그냥 그렇던데...
4205,2,이게 왜 재밋다는지 ㅜ 지루해 죽는줄 알앗네요 증말 
4206,10,그래픽 영상 역대최고ㅎ 스토리도 좋구면유 ㅎ 약간 오글 거리는 부분 빼구요ㅎ
4207,10,재미와 감동 모두를 ㅠㅠㅠㅠ
4208,9,
4209,8,웹툰은 보지않았지만 재미있어요~
4210,5,판타지의 탈을쓴 신파.  영상은 한국 영화 역대 최고
4211,1,아직도 댓글 알바들 사기 치고 있네. 그냥 1987봐라.
4212,1,좋은데 좀 지루
4213,6,새로운시도이긴하다.
4214,3,기대가 너무 컸나봐요 지루하고 졸리고 별루였어요
4215,10,너무 잼씀
4216,0,
4217,5,
4218,7,
4219,9,생각하면서 보면 잘 만든영화입니다~~
4220,1,첨으로 댓글남김 23일 강철비보고 24일 신과함께봤음 결론  강철비 잼남   신과함께 지루해죽는지 알았음 강철비 8~9점 신과함께 5점 
4221,5,웹툰을 너무 재밌게 봤나봅니다 .... 나쁘진 않았는데 시계를 자꾸보게 되더군요
4222,9,아이들이랑 같이 볼 영화가 없어 한참 기다렸다. 애들은 너무 재미있어했다. 아빠는 여기 평점테러준사람들처럼 말하고 있지만 난 애들이 느낀게 많아보였고 엄마부분에선 눈물도 많이 났다. 아빠보고 중2딸이 이 영화보고 어떻게 안 울수가 있지?했던. 재밌습니다. 연말에 지난 과오도 반성하고 내년 새다짐하기에 딱 맞는 영화입니다. 분위기도 환타지라 빵빵 터져주고 이런 영화 고맙네요. 눈으로 본 지옥 재밌었어요.
4223,9,펑펑 울었어요
4224,0,토나올 정도로 쓰레기영화 보다 중간에 나왔씀. 뭔 영화를 이따구로 만들었냐 
4225,7,내용 심심하다  재미가없다  지루하다  강철비는 재밌었는데 갠적으로 새롭기도하고
4226,10,최고임 한국이자랑스럽다
4227,1,지루해서 미치는줄... 반복되는 저승 넘치는 CG 차태현 연기 걱정 총체적 난국 그냥 나가는 사람들이 부러워음
4228,10,"어제 보고왔습니다 기대했던것보다 엄청나게 재미있었어요 (^_^) 저 댓글알바 아니구요 일반인이예요 신과함께가 재미없단분은 감정이 매말라버린사람들인거같아요 어머니에 대한 효심이 큰 영화이고 끝부분 반전도 있었네요 아! 그리고 가수겸 연기자 김민종도 나오네요? ㅋㅋㅋ 주지훈 SBS드라마 ""다섯손가락""때부터 좋아하게된 배우인데 신과함께 나오셔서 좋았어요! 오달수,임원희님 재미나게 연기 참 잘하셔요~ 차태현,김향기님도 연기 잘하시고요 모든 배우 및 스탭분들 고생하셨습니다 신과함께 정말로 초강추 추천합니다!! 10점 만점에 10점 김동욱님도 연기 잘하셨어요 마지막 부분에 굉장히 크게 분노하며 그 얍쌉한 군인녀석을 처치하려고할때 저도 분노했었습니다 너무 감정이 열받침이 올라오더라구요 나도열받는데 영화속 수홍은 얼마나"
